Site;Date de relevé;Energie consommée (kWh);Date;PE(kg);Année;Mois;KWh/Kg
PTWE42 Andrézieux;2024-01-24;5369.0;2024-01-24;1166.0;2024;1;4.604631217838765
PTWE49;;;2024-01-24;5738.392;2024;1;
PTWE89;2024-01-24;1863.0;2024-01-24;;2024;1;
PTWE35;2024-01-25;29972.0;2024-01-25;8614.72;2024;1;3.479161249582111
PTWE42 Andrézieux;2024-01-25;5392.0;2024-01-25;2091.0;2024;1;2.5786704925872788
PTWE49;;;2024-01-25;5852.7919999999995;2024;1;
PTWE89;2024-01-25;4987.0;2024-01-25;1759.48;2024;1;2.8343601518630503
PTWE35;2024-01-26;0.0;2024-01-26;10266.538;2024;1;0.0
PTWE42 Andrézieux;2024-01-26;3912.0;2024-01-26;2346.8;2024;1;1.6669507414351457
PTWE49;;;2024-01-26;5817.592;2024;1;
PTWE89;2024-01-26;2911.0;2024-01-26;;2024;1;
PTWE35;2024-01-27;0.0;2024-01-27;;2024;1;
PTWE42 Andrézieux;2024-01-27;0.0;2024-01-27;;2024;1;
PTWE89;2024-01-27;0.0;2024-01-27;;2024;1;
PTWE35;2024-01-28;2509.0;2024-01-28;;2024;1;
PTWE42 Andrézieux;2024-01-28;621.0;2024-01-28;;2024;1;
PTWE89;2024-01-28;0.0;2024-01-28;;2024;1;
PTWE35;2024-01-29;39672.0;2024-01-29;;2024;1;
PTWE42 Andrézieux;2024-01-29;6600.0;2024-01-29;1898.8;2024;1;3.4758795028439016
PTWE89;2024-01-29;4861.0;2024-01-29;1929.86;2024;1;2.518835563201476
PTWE35;2024-01-30;40931.0;2024-01-30;11760.595;2024;1;3.480351121690697
PTWE42 Andrézieux;2024-01-30;7623.0;2024-01-30;2523.6;2024;1;3.0206847360912983
PTWE49;;;2024-01-30;5653.912;2024;1;
PTWE89;2024-01-30;5058.0;2024-01-30;;2024;1;
PTWE35;2024-01-31;37795.0;2024-01-31;12012.710000000001;2024;1;3.14625092922413
PTWE42 Andrézieux;2024-01-31;6523.0;2024-01-31;2964.4;2024;1;2.200445284037242
PTWE49;;;2024-01-31;5676.44;2024;1;
PTWE89;2024-01-31;4781.0;2024-01-31;1234.84;2024;1;3.8717566648310715
PTWE35;2024-02-01;41424.0;2024-02-01;10732.552;2024;2;3.8596598460459357
PTWE42 Andrézieux;2024-02-01;6206.0;2024-02-01;3121.0;2024;2;1.9884652355014418
PTWE49;;;2024-02-01;5782.92;2024;2;
PTWE89;2024-02-01;4891.0;2024-02-01;2440.68;2024;2;2.00394971893079
PTWE35;2024-02-02;33195.0;2024-02-02;10909.842;2024;2;3.0426655124794655
PTWE42 Andrézieux;2024-02-02;5022.0;2024-02-02;1659.2;2024;2;3.0267598842815815
PTWE49;;;2024-02-02;5782.92;2024;2;
PTWE89;2024-02-02;2821.0;2024-02-02;627.04;2024;2;4.49891553967849
PTWE35;2024-02-03;0.0;2024-02-03;10773.208;2024;2;0.0
PTWE42 Andrézieux;2024-02-03;0.0;2024-02-03;2265.0;2024;2;0.0
PTWE49;;;2024-02-03;5402.76;2024;2;
PTWE89;2024-02-03;0.0;2024-02-03;;2024;2;
PTWE35;2024-02-04;1500.0;2024-02-04;;2024;2;
PTWE42 Andrézieux;2024-02-04;719.0;2024-02-04;;2024;2;
PTWE89;2024-02-04;46.0;2024-02-04;;2024;2;
PTWE35;2024-02-05;40809.0;2024-02-05;;2024;2;
PTWE42 Andrézieux;2024-02-05;6603.0;2024-02-05;;2024;2;
PTWE89;2024-02-05;4873.0;2024-02-05;1349.84;2024;2;3.6100574882949092
PTWE35;2024-02-06;38741.0;2024-02-06;9302.05;2024;2;4.164780881633619
PTWE42 Andrézieux;2024-02-06;5562.0;2024-02-06;2704.0;2024;2;2.0569526627218937
PTWE49;;;2024-02-06;2783.0879999999997;2024;2;
PTWE89;2024-02-06;5025.0;2024-02-06;;2024;2;
PTWE35;2024-02-07;37367.0;2024-02-07;9518.77;2024;2;3.925612237715587
PTWE42 Andrézieux;2024-02-07;5877.0;2024-02-07;3278.0;2024;2;1.7928615009151923
PTWE49;;;2024-02-07;2925.648;2024;2;
PTWE89;2024-02-07;5066.0;2024-02-07;2840.48;2024;2;1.7835013800484425
PTWE35;2024-02-08;32502.0;2024-02-08;;2024;2;
PTWE42 Andrézieux;2024-02-08;5243.0;2024-02-08;3065.0;2024;2;1.7106035889070146
PTWE49;;;2024-02-08;5463.304;2024;2;
PTWE89;2024-02-08;4805.0;2024-02-08;1617.24;2024;2;2.9711112760010883
PTWE35;2024-02-09;46.0;2024-02-09;19395.003;2024;2;0.002371744928319939
PTWE42 Andrézieux;2024-02-09;3301.0;2024-02-09;2680.0;2024;2;1.2317164179104478
PTWE49;;;2024-02-09;5614.048;2024;2;
PTWE89;2024-02-09;3119.0;2024-02-09;;2024;2;
PTWE35;2024-02-10;0.0;2024-02-10;;2024;2;
PTWE42 Andrézieux;2024-02-10;0.0;2024-02-10;;2024;2;
PTWE89;2024-02-10;0.0;2024-02-10;;2024;2;
PTWE35;2024-02-11;1623.0;2024-02-11;;2024;2;
PTWE42 Andrézieux;2024-02-11;687.0;2024-02-11;;2024;2;
PTWE89;2024-02-11;0.0;2024-02-11;;2024;2;
PTWE35;2024-02-12;41713.0;2024-02-12;116.16;2024;2;359.0995179063361
PTWE42 Andrézieux;2024-02-12;4418.0;2024-02-12;2168.8;2024;2;2.037071191442272
PTWE89;2024-02-12;4950.0;2024-02-12;2593.88;2024;2;1.9083380881151015
PTWE35;2024-02-13;39690.0;2024-02-13;11528.24;2024;2;3.4428499059700353
PTWE42 Andrézieux;2024-02-13;5608.0;2024-02-13;1558.0;2024;2;3.599486521181001
PTWE49;;;2024-02-13;4484.48;2024;2;
PTWE89;2024-02-13;5085.0;2024-02-13;1369.74;2024;2;3.712383372026808
PTWE35;2024-02-14;39283.0;2024-02-14;11456.112;2024;2;3.428999297492902
PTWE42 Andrézieux;2024-02-14;6021.0;2024-02-14;2455.0;2024;2;2.4525458248472507
PTWE49;;;2024-02-14;5854.2;2024;2;
PTWE89;2024-02-14;4978.0;2024-02-14;1398.74;2024;2;3.5589173112944508
PTWE35;2024-02-15;31910.0;2024-02-15;11514.152;2024;2;2.7713721340486037
PTWE42 Andrézieux;2024-02-15;6415.0;2024-02-15;2826.0;2024;2;2.269992922859165
PTWE49;;;2024-02-15;5774.5599999999995;2024;2;
PTWE89;2024-02-15;4633.0;2024-02-15;;2024;2;
PTWE35;2024-02-16;0.0;2024-02-16;10259.332;2024;2;0.0
PTWE42 Andrézieux;2024-02-16;4124.0;2024-02-16;3154.6;2024;2;1.3072972801623026
PTWE49;;;2024-02-16;4750.504;2024;2;
PTWE89;2024-02-16;2773.0;2024-02-16;2010.1;2024;2;1.3795333565494254
PTWE35;2024-02-17;0.0;2024-02-17;;2024;2;
PTWE42 Andrézieux;2024-02-17;0.0;2024-02-17;;2024;2;
PTWE89;2024-02-17;0.0;2024-02-17;;2024;2;
PTWE35;2024-02-18;1591.0;2024-02-18;;2024;2;
PTWE42 Andrézieux;2024-02-18;683.0;2024-02-18;;2024;2;
PTWE89;2024-02-18;0.0;2024-02-18;;2024;2;
PTWE35;2024-02-19;37927.0;2024-02-19;;2024;2;
PTWE42 Andrézieux;2024-02-19;5015.0;2024-02-19;2747.2;2024;2;1.8254950495049507
PTWE89;2024-02-19;5085.0;2024-02-19;1398.74;2024;2;3.635414730400217
PTWE35;2024-02-20;36611.0;2024-02-20;10350.344000000001;2024;2;3.53717712184252
PTWE42 Andrézieux;2024-02-20;4844.0;2024-02-20;2416.0;2024;2;2.0049668874172184
PTWE49;;;2024-02-20;4584.448;2024;2;
PTWE89;2024-02-20;0.0;2024-02-20;;2024;2;
PTWE35;2024-02-21;36189.0;2024-02-21;9852.6;2024;2;3.6730406187199316
PTWE42 Andrézieux;2024-02-21;4746.0;2024-02-21;1850.0;2024;2;2.5654054054054054
PTWE49;;;2024-02-21;3827.9120000000003;2024;2;
PTWE89;2024-02-21;0.0;2024-02-21;;2024;2;
PTWE35;2024-02-22;28060.0;2024-02-22;11028.48;2024;2;2.5443216109563602
PTWE42 Andrézieux;2024-02-22;3717.0;2024-02-22;1866.6;2024;2;1.991321118611379
PTWE49;;;2024-02-22;4105.904;2024;2;
PTWE89;2024-02-22;0.0;2024-02-22;403.0;2024;2;0.0
PTWE35;2024-02-23;138.0;2024-02-23;10067.460000000001;2024;2;0.013707529009303238
PTWE42 Andrézieux;2024-02-23;3589.0;2024-02-23;1911.0;2024;2;1.8780743066457353
PTWE49;;;2024-02-23;3796.1440000000002;2024;2;
PTWE89;2024-02-23;0.0;2024-02-23;;2024;2;
PTWE35;2024-02-24;0.0;2024-02-24;;2024;2;
PTWE42 Andrézieux;2024-02-24;0.0;2024-02-24;;2024;2;
PTWE89;2024-02-24;0.0;2024-02-24;;2024;2;
PTWE35;2024-02-25;3011.0;2024-02-25;;2024;2;
PTWE42 Andrézieux;2024-02-25;581.0;2024-02-25;;2024;2;
PTWE89;2024-02-25;0.0;2024-02-25;;2024;2;
PTWE35;2024-02-26;34451.0;2024-02-26;;2024;2;
PTWE42 Andrézieux;2024-02-26;5729.0;2024-02-26;716.0;2024;2;8.001396648044693
PTWE89;2024-02-26;5085.0;2024-02-26;;2024;2;
PTWE35;2024-02-27;35948.0;2024-02-27;9672.84;2024;2;3.71638526017178
PTWE42 Andrézieux;2024-02-27;5209.0;2024-02-27;1740.4;2024;2;2.992990117214433
PTWE49;;;2024-02-27;3344.5280000000002;2024;2;
PTWE89;2024-02-27;5200.0;2024-02-27;1408.74;2024;2;3.6912418189303917
PTWE35;2024-02-28;35755.0;2024-02-28;9952.8;2024;2;3.5924563941805325
PTWE42 Andrézieux;2024-02-28;7534.0;2024-02-28;2647.0;2024;2;2.8462410275783907
PTWE49;;;2024-02-28;4111.008;2024;2;
PTWE89;2024-02-28;4874.0;2024-02-28;948.74;2024;2;5.13734005101503
PTWE35;2024-02-29;35491.0;2024-02-29;20883.192;2024;2;1.6995007276665368
PTWE42 Andrézieux;2024-02-29;6408.0;2024-02-29;6580.2;2024;2;0.9738305826570621
PTWE49;;;2024-02-29;9813.672;2024;2;
PTWE89;2024-02-29;4636.0;2024-02-29;952.28;2024;2;4.868316041500399
PTWE35;2024-03-01;27972.0;2024-03-01;;2024;3;
PTWE42 Andrézieux;2024-03-01;3625.0;2024-03-01;;2024;3;
PTWE89;2024-03-01;2673.0;2024-03-01;623.24;2024;3;4.28887747898081
PTWE35;2024-03-02;0.0;2024-03-02;;2024;3;
PTWE42 Andrézieux;2024-03-02;0.0;2024-03-02;;2024;3;
PTWE89;2024-03-02;0.0;2024-03-02;;2024;3;
PTWE35;2024-03-03;2266.0;2024-03-03;;2024;3;
PTWE42 Andrézieux;2024-03-03;642.0;2024-03-03;;2024;3;
PTWE89;2024-03-03;0.0;2024-03-03;;2024;3;
PTWE35;2024-03-04;40394.0;2024-03-04;8841.676;2024;3;4.568590841826821
PTWE42 Andrézieux;2024-03-04;8667.0;2024-03-04;2013.6;2024;3;4.304231227651967
PTWE49;;;2024-03-04;4096.84;2024;3;
PTWE89;2024-03-04;5163.0;2024-03-04;1228.96;2024;3;4.201113136310376
PTWE35;2024-03-05;40036.0;2024-03-05;10564.372;2024;3;3.7897188777525064
PTWE42 Andrézieux;2024-03-05;7878.0;2024-03-05;3659.8;2024;3;2.1525766435324334
PTWE49;;;2024-03-05;2581.04;2024;3;
PTWE89;2024-03-05;3221.0;2024-03-05;;2024;3;
PTWE35;2024-03-06;36467.0;2024-03-06;10520.042;2024;3;3.4664310275567343
PTWE42 Andrézieux;2024-03-06;6805.0;2024-03-06;2725.8;2024;3;2.496514784650378
PTWE49;;;2024-03-06;3366.0;2024;3;
PTWE89;2024-03-06;5078.0;2024-03-06;2363.74;2024;3;2.1482904211123053
PTWE35;2024-03-07;43100.0;2024-03-07;9430.003999999999;2024;3;4.5705176795259055
PTWE42 Andrézieux;2024-03-07;6549.0;2024-03-07;2706.6;2024;3;2.4196408778541345
PTWE49;;;2024-03-07;2738.56;2024;3;
PTWE89;2024-03-07;5087.0;2024-03-07;1243.74;2024;3;4.090083136346825
PTWE35;2024-03-08;32157.0;2024-03-08;12436.36;2024;3;2.585724440270304
PTWE42 Andrézieux;2024-03-08;2976.0;2024-03-08;3371.0;2024;3;0.8828240878077722
PTWE49;;;2024-03-08;3040.4;2024;3;
PTWE89;2024-03-08;2217.0;2024-03-08;571.9;2024;3;3.8765518447280995
PTWE35;2024-03-09;0.0;2024-03-09;;2024;3;
PTWE42 Andrézieux;2024-03-09;0.0;2024-03-09;;2024;3;
PTWE49;;;2024-03-09;1483.68;2024;3;
PTWE89;2024-03-09;0.0;2024-03-09;;2024;3;
PTWE35;2024-03-10;2283.0;2024-03-10;;2024;3;
PTWE42 Andrézieux;2024-03-10;778.0;2024-03-10;;2024;3;
PTWE89;2024-03-10;0.0;2024-03-10;;2024;3;
PTWE35;2024-03-11;45992.0;2024-03-11;10537.69;2024;3;4.364523913685067
PTWE42 Andrézieux;2024-03-11;6420.0;2024-03-11;1379.6;2024;3;4.653522760220354
PTWE89;2024-03-11;5107.0;2024-03-11;;2024;3;
PTWE35;2024-03-12;39683.0;2024-03-12;12114.69;2024;3;3.27561002386359
PTWE42 Andrézieux;2024-03-12;7024.0;2024-03-12;2104.0;2024;3;3.338403041825095
PTWE49;;;2024-03-12;4675.44;2024;3;
PTWE89;2024-03-12;4875.0;2024-03-12;;2024;3;
PTWE35;2024-03-13;42578.0;2024-03-13;11730.68;2024;3;3.6296276089706647
PTWE42 Andrézieux;2024-03-13;5153.0;2024-03-13;3093.0;2024;3;1.6660200452634981
PTWE49;;;2024-03-13;3341.3599999999997;2024;3;
PTWE89;2024-03-13;4884.0;2024-03-13;3731.22;2024;3;1.3089552478813902
PTWE35;2024-03-14;39944.0;2024-03-14;11765.68;2024;3;3.3949588974032947
PTWE42 Andrézieux;2024-03-14;4570.0;2024-03-14;2558.0;2024;3;1.7865519937451133
PTWE49;;;2024-03-14;5544.88;2024;3;
PTWE89;2024-03-14;4766.0;2024-03-14;1243.74;2024;3;3.83199060896972
PTWE35;2024-03-15;32325.0;2024-03-15;11281.504;2024;3;2.865309448101955
PTWE42 Andrézieux;2024-03-15;3305.0;2024-03-15;1484.0;2024;3;2.227088948787062
PTWE49;;;2024-03-15;5689.2;2024;3;
PTWE89;2024-03-15;2676.0;2024-03-15;618.04;2024;3;4.329816840333959
PTWE35;2024-03-16;0.0;2024-03-16;;2024;3;
PTWE42 Andrézieux;2024-03-16;0.0;2024-03-16;;2024;3;
PTWE89;2024-03-16;0.0;2024-03-16;;2024;3;
PTWE35;2024-03-17;2735.0;2024-03-17;;2024;3;
PTWE42 Andrézieux;2024-03-17;635.0;2024-03-17;;2024;3;
PTWE89;2024-03-17;0.0;2024-03-17;;2024;3;
PTWE35;2024-03-18;35887.0;2024-03-18;10791.032;2024;3;3.3256318765434116
PTWE42 Andrézieux;2024-03-18;6435.0;2024-03-18;1130.0;2024;3;5.6946902654867255
PTWE49;;;2024-03-18;5768.664;2024;3;
PTWE89;2024-03-18;4919.0;2024-03-18;;2024;3;
PTWE35;2024-03-19;37635.0;2024-03-19;9610.462;2024;3;3.916044826981263
PTWE42 Andrézieux;2024-03-19;6039.0;2024-03-19;2516.0;2024;3;2.4002384737678857
PTWE49;;;2024-03-19;6287.864;2024;3;
PTWE89;2024-03-19;5037.0;2024-03-19;2403.98;2024;3;2.0952753350693434
PTWE35;2024-03-20;35455.0;2024-03-20;9304.239;2024;3;3.8106286822597744
PTWE42 Andrézieux;2024-03-20;5905.0;2024-03-20;2648.0;2024;3;2.2299848942598186
PTWE89;2024-03-20;4693.0;2024-03-20;;2024;3;
PTWE35;2024-03-21;42362.0;2024-03-21;9327.672;2024;3;4.541540482984393
PTWE42 Andrézieux;2024-03-21;5115.0;2024-03-21;2536.0;2024;3;2.016955835962145
PTWE49;;;2024-03-21;15559.456;2024;3;
PTWE89;2024-03-21;5034.0;2024-03-21;2277.48;2024;3;2.2103377417145267
PTWE35;2024-03-22;29211.0;2024-03-22;12110.432;2024;3;2.412052683174308
PTWE42 Andrézieux;2024-03-22;3581.0;2024-03-22;1922.0;2024;3;1.8631633714880333
PTWE49;;;2024-03-22;6744.232;2024;3;
PTWE89;2024-03-22;2517.0;2024-03-22;;2024;3;
PTWE35;2024-03-23;0.0;2024-03-23;;2024;3;
PTWE42 Andrézieux;2024-03-23;0.0;2024-03-23;;2024;3;
PTWE89;2024-03-23;0.0;2024-03-23;;2024;3;
PTWE35;2024-03-24;2970.0;2024-03-24;;2024;3;
PTWE42 Andrézieux;2024-03-24;774.0;2024-03-24;;2024;3;
PTWE89;2024-03-24;0.0;2024-03-24;;2024;3;
PTWE35;2024-03-25;40329.0;2024-03-25;9026.12;2024;3;4.46803277598791
PTWE42 Andrézieux;2024-03-25;6566.0;2024-03-25;1898.0;2024;3;3.4594309799789253
PTWE49;;;2024-03-25;6165.9839999999995;2024;3;
PTWE89;2024-03-25;4397.0;2024-03-25;555.84;2024;3;7.910549798503166
PTWE35;2024-03-26;37590.0;2024-03-26;10930.22;2024;3;3.43908905767679
PTWE42 Andrézieux;2024-03-26;7770.0;2024-03-26;2435.0;2024;3;3.190965092402464
PTWE49;;;2024-03-26;7433.184;2024;3;
PTWE89;2024-03-26;4309.0;2024-03-26;;2024;3;
PTWE35;2024-03-27;34101.0;2024-03-27;10266.34;2024;3;3.3216316623061384
PTWE42 Andrézieux;2024-03-27;7725.0;2024-03-27;3467.0;2024;3;2.2281511393135274
PTWE49;;;2024-03-27;7513.88;2024;3;
PTWE89;2024-03-27;4682.0;2024-03-27;997.48;2024;3;4.693828447688174
PTWE35;2024-03-28;34513.0;2024-03-28;10135.7;2024;3;3.4050928894896257
PTWE42 Andrézieux;2024-03-28;7138.0;2024-03-28;3865.0;2024;3;1.8468305304010348
PTWE49;;;2024-03-28;7451.4;2024;3;
PTWE89;2024-03-28;2743.0;2024-03-28;;2024;3;
PTWE35;2024-03-29;33500.0;2024-03-29;9258.58;2024;3;3.6182654359523814
PTWE42 Andrézieux;2024-03-29;4785.0;2024-03-29;3341.0;2024;3;1.4322059263693505
PTWE49;;;2024-03-29;7555.679999999999;2024;3;
PTWE89;2024-03-29;2761.0;2024-03-29;1119.28;2024;3;2.466764348509756
PTWE35;2024-03-30;0.0;2024-03-30;;2024;3;
PTWE42 Andrézieux;2024-03-30;0.0;2024-03-30;;2024;3;
PTWE89;2024-03-30;0.0;2024-03-30;;2024;3;
PTWE35;2024-03-31;0.0;2024-03-31;;2024;3;
PTWE42 Andrézieux;2024-03-31;0.0;2024-03-31;;2024;3;
PTWE89;2024-03-31;0.0;2024-03-31;;2024;3;
PTWE35;2024-04-01;3226.0;2024-04-01;;2024;4;
PTWE42 Andrézieux;2024-04-01;677.0;2024-04-01;;2024;4;
PTWE89;2024-04-01;0.0;2024-04-01;;2024;4;
PTWE35;2024-04-02;35897.0;2024-04-02;10995.74;2024;4;3.264627937728611
PTWE42 Andrézieux;2024-04-02;5893.0;2024-04-02;2522.0;2024;4;2.336637589214909
PTWE49;;;2024-04-02;7405.728;2024;4;
PTWE89;2024-04-02;4798.0;2024-04-02;1136.24;2024;4;4.222699429697951
PTWE35;2024-04-03;36768.0;2024-04-03;10122.1;2024;4;3.6324478122128805
PTWE42 Andrézieux;2024-04-03;7230.0;2024-04-03;2223.0;2024;4;3.252361673414305
PTWE49;;;2024-04-03;6620.768;2024;4;
PTWE89;2024-04-03;5036.0;2024-04-03;1366.24;2024;4;3.686028808994027
PTWE35;2024-04-04;38563.0;2024-04-04;10018.12;2024;4;3.8493250230582183
PTWE42 Andrézieux;2024-04-04;7702.0;2024-04-04;3058.0;2024;4;2.5186396337475476
PTWE49;;;2024-04-04;7405.992;2024;4;
PTWE89;2024-04-04;5038.0;2024-04-04;;2024;4;
PTWE35;2024-04-05;30569.0;2024-04-05;11392.66;2024;4;2.6832188444138594
PTWE42 Andrézieux;2024-04-05;3536.0;2024-04-05;3592.0;2024;4;0.9844097995545658
PTWE49;;;2024-04-05;6463.512;2024;4;
PTWE89;2024-04-05;2747.0;2024-04-05;2049.28;2024;4;1.3404707995003122
PTWE35;2024-04-06;0.0;2024-04-06;10098.128;2024;4;0.0
PTWE42 Andrézieux;2024-04-06;0.0;2024-04-06;1415.0;2024;4;0.0
PTWE49;;;2024-04-06;4113.912;2024;4;
PTWE89;2024-04-06;0.0;2024-04-06;;2024;4;
PTWE35;2024-04-07;3052.0;2024-04-07;;2024;4;
PTWE42 Andrézieux;2024-04-07;639.0;2024-04-07;;2024;4;
PTWE89;2024-04-07;0.0;2024-04-07;;2024;4;
PTWE35;2024-04-08;40462.0;2024-04-08;;2024;4;
PTWE42 Andrézieux;2024-04-08;5067.0;2024-04-08;;2024;4;
PTWE89;2024-04-08;5036.0;2024-04-08;;2024;4;
PTWE35;2024-04-09;41836.0;2024-04-09;11192.248;2024;4;3.737944334328546
PTWE42 Andrézieux;2024-04-09;5054.0;2024-04-09;1987.0;2024;4;2.5435329642677402
PTWE49;;;2024-04-09;7121.048;2024;4;
PTWE89;2024-04-09;4798.0;2024-04-09;1366.24;2024;4;3.51182808291369
PTWE35;2024-04-10;41694.0;2024-04-10;12207.76;2024;4;3.415368585227757
PTWE42 Andrézieux;2024-04-10;5627.0;2024-04-10;1983.4;2024;4;2.8370474942018755
PTWE49;;;2024-04-10;7542.128;2024;4;
PTWE89;2024-04-10;2975.0;2024-04-10;2346.24;2024;4;1.2679862247681397
PTWE35;2024-04-11;40752.0;2024-04-11;11111.572;2024;4;3.667527870943913
PTWE42 Andrézieux;2024-04-11;6466.0;2024-04-11;2172.2;2024;4;2.9767056440475095
PTWE49;;;2024-04-11;7463.103999999999;2024;4;
PTWE89;2024-04-11;5153.0;2024-04-11;1506.24;2024;4;3.421101550881666
PTWE35;2024-04-12;25543.0;2024-04-12;11438.972;2024;4;2.2329803762086313
PTWE42 Andrézieux;2024-04-12;3495.0;2024-04-12;2775.6;2024;4;1.2591872027669693
PTWE49;;;2024-04-12;6242.9839999999995;2024;4;
PTWE89;2024-04-12;2978.0;2024-04-12;755.04;2024;4;3.9441618987073532
PTWE35;2024-04-13;0.0;2024-04-13;;2024;4;
PTWE42 Andrézieux;2024-04-13;0.0;2024-04-13;;2024;4;
PTWE89;2024-04-13;0.0;2024-04-13;;2024;4;
PTWE35;2024-04-14;1585.0;2024-04-14;;2024;4;
PTWE42 Andrézieux;2024-04-14;710.0;2024-04-14;;2024;4;
PTWE89;2024-04-14;0.0;2024-04-14;;2024;4;
PTWE35;2024-04-15;36319.0;2024-04-15;7299.93;2024;4;4.975253187359331
PTWE42 Andrézieux;2024-04-15;6565.0;2024-04-15;2331.2;2024;4;2.8161461908030203
PTWE49;;;2024-04-15;4525.0;2024;4;
PTWE89;2024-04-15;4586.0;2024-04-15;876.84;2024;4;5.23014461019114
PTWE35;2024-04-16;39551.0;2024-04-16;10924.755;2024;4;3.6203100206823864
PTWE42 Andrézieux;2024-04-16;6182.0;2024-04-16;2579.6;2024;4;2.3964955807101878
PTWE49;;;2024-04-16;6708.0;2024;4;
PTWE89;2024-04-16;5041.0;2024-04-16;15.0;2024;4;336.06666666666666
PTWE35;2024-04-17;39788.0;2024-04-17;9772.21;2024;4;4.071545740421051
PTWE42 Andrézieux;2024-04-17;6349.0;2024-04-17;2619.6;2024;4;2.4236524660253473
PTWE49;;;2024-04-17;5892.0;2024;4;
PTWE89;2024-04-17;4917.0;2024-04-17;1220.74;2024;4;4.0278847256582075
PTWE35;2024-04-18;38430.0;2024-04-18;12086.46;2024;4;3.179591046509896
PTWE42 Andrézieux;2024-04-18;5156.0;2024-04-18;2679.0;2024;4;1.9245987308697274
PTWE49;;;2024-04-18;7668.0;2024;4;
PTWE89;2024-04-18;5030.0;2024-04-18;457.48;2024;4;10.995016175570516
PTWE35;2024-04-19;29488.0;2024-04-19;12199.72;2024;4;2.4171046548609314
PTWE42 Andrézieux;2024-04-19;3683.0;2024-04-19;1792.0;2024;4;2.0552455357142856
PTWE49;;;2024-04-19;6965.0;2024;4;
PTWE89;2024-04-19;2976.0;2024-04-19;1706.04;2024;4;1.7443905183934727
PTWE35;2024-04-20;0.0;2024-04-20;;2024;4;
PTWE42 Andrézieux;2024-04-20;0.0;2024-04-20;;2024;4;
PTWE89;2024-04-20;0.0;2024-04-20;;2024;4;
PTWE35;2024-04-21;3487.0;2024-04-21;;2024;4;
PTWE42 Andrézieux;2024-04-21;0.0;2024-04-21;;2024;4;
PTWE89;2024-04-21;0.0;2024-04-21;;2024;4;
PTWE35;2024-04-22;41883.0;2024-04-22;10114.0;2024;4;4.141091556258651
PTWE42 Andrézieux;2024-04-22;3519.0;2024-04-22;1618.4;2024;4;2.1743697478991595
PTWE49;;;2024-04-22;6082.0;2024;4;
PTWE89;2024-04-22;4946.0;2024-04-22;;2024;4;
PTWE35;2024-04-23;42254.0;2024-04-23;11867.57;2024;4;3.5604593021149236
PTWE42 Andrézieux;2024-04-23;4072.0;2024-04-23;1216.0;2024;4;3.348684210526316
PTWE49;;;2024-04-23;4815.0;2024;4;
PTWE89;2024-04-23;5067.0;2024-04-23;2354.58;2024;4;2.1519761486124915
PTWE35;2024-04-24;38885.0;2024-04-24;11595.28;2024;4;3.353519708019125
PTWE42 Andrézieux;2024-04-24;4709.0;2024-04-24;1132.0;2024;4;4.159893992932862
PTWE49;;;2024-04-24;6569.0;2024;4;
PTWE89;2024-04-24;4956.0;2024-04-24;;2024;4;
PTWE35;2024-04-25;36924.0;2024-04-25;11690.218;2024;4;3.1585381897925253
PTWE42 Andrézieux;2024-04-25;;2024-04-25;;2024;4;
PTWE49;;;2024-04-25;5119.0;2024;4;
PTWE89;2024-04-25;4942.0;2024-04-25;2630.7;2024;4;1.8785874482077014
PTWE35;2024-04-26;33394.0;2024-04-26;9001.776;2024;4;3.7097123945319237
PTWE42 Andrézieux;2024-04-26;;2024-04-26;5234.8;2024;4;
PTWE49;;;2024-04-26;5372.0;2024;4;
PTWE89;2024-04-26;2758.0;2024-04-26;660.04;2024;4;4.17853463426459
PTWE35;2024-04-27;0.0;2024-04-27;;2024;4;
PTWE42 Andrézieux;2024-04-27;0.0;2024-04-27;;2024;4;
PTWE89;2024-04-27;0.0;2024-04-27;;2024;4;
PTWE35;2024-04-28;1313.0;2024-04-28;;2024;4;
PTWE42 Andrézieux;2024-04-28;;2024-04-28;;2024;4;
PTWE89;2024-04-28;0.0;2024-04-28;;2024;4;
PTWE35;2024-04-29;30327.0;2024-04-29;11145.364;2024;4;2.721041681545798
PTWE42 Andrézieux;2024-04-29;;2024-04-29;1616.8;2024;4;
PTWE49;;;2024-04-29;4318.0;2024;4;
PTWE89;2024-04-29;4838.0;2024-04-29;;2024;4;
PTWE35;2024-04-30;13226.0;2024-04-30;12126.88;2024;4;1.0906350190650853
PTWE42 Andrézieux;2024-04-30;;2024-04-30;2334.8;2024;4;
PTWE49;;;2024-04-30;4123.0;2024;4;
PTWE89;2024-04-30;4960.0;2024-04-30;2650.88;2024;4;1.87107677450507
PTWE35;2024-05-01;2353.0;2024-05-01;;2024;5;
PTWE42 Andrézieux;2024-05-01;;2024-05-01;;2024;5;
PTWE49;;;2024-05-01;1672.0;2024;5;
PTWE89;2024-05-01;0.0;2024-05-01;;2024;5;
PTWE35;2024-05-02;25625.0;2024-05-02;;2024;5;
PTWE42 Andrézieux;2024-05-02;;2024-05-02;1586.0;2024;5;
PTWE89;2024-05-02;4852.0;2024-05-02;620.0;2024;5;7.825806451612904
PTWE35;2024-05-03;23409.0;2024-05-03;7927.46;2024;5;2.952900424600061
PTWE42 Andrézieux;2024-05-03;;2024-05-03;2549.8;2024;5;
