Site;Date;Gaz (kWh);PE (kg);Electricité (kWh);Gaz (kWh/kg);Electricité (kWh/kg)
PTWE42 Andrézieux;2024-07-28;217.0;0.0;62.33333333333333;;
PTWE42 Andrézieux;2024-07-29;1952.0;1273.0;1099.0;1.5333857030636293;0.8633150039277298
PTWE42 Andrézieux;2024-07-30;1997.0;435.6;1190.3333333333333;4.584481175390266;2.732629323538414
PTWE42 Andrézieux;2024-07-31;1914.0;435.6;1124.3333333333333;4.393939393939394;2.5811141720232627
PTWE42 Andrézieux;2024-08-01;2842.0;397.2;1114.3333333333333;7.1550855991943605;2.8054716347767705
PTWE42 Andrézieux;2024-08-02;1398.0;532.4;615.3333333333334;2.6258452291510146;1.155772602053594
PTWE42 Andrézieux;2024-08-03;0.0;0.0;15.166666666666666;;
PTWE42 Andrézieux;2024-08-04;0.0;0.0;15.083333333333332;;
PTWE42 Andrézieux;2024-08-05;0.0;0.0;14.5;;
PTWE42 Andrézieux;2024-08-06;0.0;0.0;15.25;;
PTWE42 Andrézieux;2024-08-07;0.0;0.0;16.416666666666664;;
PTWE42 Andrézieux;2024-08-08;0.0;0.0;16.0;;
PTWE42 Andrézieux;2024-08-09;0.0;0.0;14.916666666666666;;
PTWE42 Andrézieux;2024-08-10;0.0;0.0;15.583333333333332;;
PTWE42 Andrézieux;2024-08-11;0.0;0.0;16.083333333333332;;
PTWE42 Andrézieux;2024-08-12;0.0;0.0;16.25;;
PTWE42 Andrézieux;2024-08-13;0.0;0.0;16.583333333333332;;
PTWE42 Andrézieux;2024-08-14;0.0;0.0;15.083333333333332;;
PTWE42 Andrézieux;2024-08-15;0.0;0.0;14.833333333333332;;
PTWE42 Andrézieux;2024-08-16;0.0;0.0;15.833333333333332;;
PTWE42 Andrézieux;2024-08-17;0.0;0.0;15.416666666666666;;
PTWE42 Andrézieux;2024-08-18;0.0;0.0;13.416666666666666;;
PTWE42 Andrézieux;2024-08-19;0.0;0.0;12.916666666666666;;
PTWE42 Andrézieux;2024-08-20;0.0;0.0;14.0;;
PTWE42 Andrézieux;2024-08-21;0.0;0.0;13.333333333333332;;
PTWE42 Andrézieux;2024-08-22;0.0;0.0;14.0;;
PTWE42 Andrézieux;2024-08-23;0.0;0.0;14.416666666666666;;
PTWE42 Andrézieux;2024-08-24;0.0;0.0;15.0;;
PTWE42 Andrézieux;2024-08-25;116.0;0.0;13.583333333333332;;
PTWE42 Andrézieux;2024-08-26;3692.0;0.0;572.8333333333334;;
PTWE42 Andrézieux;2024-08-27;4081.0;945.8;1259.1666666666667;4.314865722139987;1.331324451963065
PTWE42 Andrézieux;2024-08-28;3967.0;2194.6;1261.0;1.8076187004465507;0.5745921808074365
PTWE42 Andrézieux;2024-08-29;3509.0;1935.8;1242.6666666666667;1.8126872610806901;0.6419395943107071
PTWE42 Andrézieux;2024-08-30;3016.0;1813.8;1160.8333333333333;1.662807365751461;0.6400007351049362
PTWE42 Andrézieux;2024-08-31;0.0;1251.8;144.16666666666666;;0.11516749214464504
PTWE42 Andrézieux;2024-09-01;0.0;0.0;65.5;;
PTWE42 Andrézieux;2024-09-02;4848.0;0.0;716.1666666666666;;
PTWE42 Andrézieux;2024-09-03;4926.0;1913.2;1744.0;2.5747438845912605;0.9115617813088019
PTWE42 Andrézieux;2024-09-04;4756.0;1955.0;1722.1666666666667;2.4327365728900254;0.8809036658141518
PTWE42 Andrézieux;2024-09-05;4541.0;1582.0;1688.3333333333333;2.870417193426043;1.0672144964180361
PTWE42 Andrézieux;2024-09-06;3673.0;1363.8;1688.0;2.6932101481155595;1.2377181404898079
PTWE42 Andrézieux;2024-09-07;0.0;0.0;84.0;;
PTWE42 Andrézieux;2024-09-08;671.0;0.0;60.0;;
PTWE42 Andrézieux;2024-09-09;4845.0;1191.8;1441.3333333333333;4.065279409296862;1.209375174805616
PTWE42 Andrézieux;2024-09-10;5021.0;1199.4;1794.1666666666667;4.186259796564949;1.4958868323050414
PTWE42 Andrézieux;2024-09-11;3934.0;1832.2;1757.0;2.1471455081323;0.9589564458028599
PTWE42 Andrézieux;2024-09-12;5623.0;1507.2;1772.3333333333333;3.7307590233545644;1.1759111818825194
PTWE42 Andrézieux;2024-09-13;2775.0;1486.4;1476.0;1.8669268030139934;0.9930032292787944
PTWE42 Andrézieux;2024-09-14;0.0;0.0;86.25;;
PTWE42 Andrézieux;2024-09-15;151.0;0.0;67.25;;
PTWE42 Andrézieux;2024-09-16;4887.0;3219.4;1323.6666666666667;1.5179847176492514;0.41115321695554036
PTWE42 Andrézieux;2024-09-17;4011.0;1925.6;1745.3333333333333;2.082987120897383;0.9063841573189308
PTWE42 Andrézieux;2024-09-18;4039.0;1085.0;1511.1666666666667;3.7225806451612904;1.3927803379416284
PTWE42 Andrézieux;2024-09-19;4604.0;1098.0;1692.5;4.193078324225866;1.5414389799635702
PTWE42 Andrézieux;2024-09-20;3119.0;1796.0;1518.5;1.7366369710467706;0.845489977728285
PTWE42 Andrézieux;2024-09-21;0.0;0.0;74.83333333333333;;
PTWE42 Andrézieux;2024-09-22;526.0;0.0;70.75;;
PTWE42 Andrézieux;2024-09-23;5792.0;1126.8;1456.6666666666667;5.14022009229677;1.2927464205419479
PTWE42 Andrézieux;2024-09-24;5754.0;1974.0;1686.8333333333333;2.9148936170212765;0.8545254981425194
PTWE42 Andrézieux;2024-09-25;6125.0;2231.0;1741.5;2.745405647691618;0.7805916629314209
PTWE42 Andrézieux;2024-09-26;6401.0;2448.2;1847.6666666666667;2.6145739727146475;0.7547041363723008
PTWE42 Andrézieux;2024-09-27;3330.0;2822.0;1586.1666666666667;1.1800141743444366;0.5620718166784786
PTWE42 Andrézieux;2024-09-28;0.0;0.0;113.25;;
PTWE42 Andrézieux;2024-09-29;756.0;0.0;83.58333333333333;;
PTWE42 Andrézieux;2024-09-30;5521.0;1917.4;1167.5;2.879420047981642;0.6088974653176176
PTWE42 Andrézieux;2024-10-01;3725.0;2050.6;1260.6666666666667;1.8165415000487664;0.6147794141552066
PTWE42 Andrézieux;2024-10-02;3480.0;1380.6;1274.3333333333333;2.5206431986093003;0.9230286348930417
PTWE42 Andrézieux;2024-10-03;5228.0;1313.8;1615.8333333333333;3.9792966966052674;1.2298929314456792
PTWE42 Andrézieux;2024-10-04;3187.0;3431.0;1569.5;0.9288837073739434;0.4574468085106383
PTWE42 Andrézieux;2024-10-05;0.0;1697.6;240.33333333333334;;0.14157241595978637
PTWE42 Andrézieux;2024-10-06;569.0;0.0;80.75;;
PTWE42 Andrézieux;2024-10-07;6132.0;0.0;646.5833333333334;;
PTWE42 Andrézieux;2024-10-08;6103.0;2894.0;1558.0;2.1088458880442293;0.5383552176917761
PTWE42 Andrézieux;2024-10-09;5159.0;3238.0;1586.0;1.5932674490426189;0.4898085237801112
PTWE42 Andrézieux;2024-10-10;3303.0;3396.0;1300.6666666666667;0.9726148409893993;0.38299960738123284
PTWE42 Andrézieux;2024-10-11;2712.0;2994.0;1430.3333333333333;0.905811623246493;0.47773324426631036
PTWE42 Andrézieux;2024-10-12;0.0;0.0;113.0;;
PTWE42 Andrézieux;2024-10-13;646.0;0.0;73.5;;
PTWE42 Andrézieux;2024-10-14;5259.0;1316.2;1113.6666666666667;3.9955933748670414;0.8461226763916325
PTWE42 Andrézieux;2024-10-15;5303.0;1768.4;1409.6666666666667;2.998755937570685;0.7971424262987258
PTWE42 Andrézieux;2024-10-16;4709.0;2281.6;1336.0;2.0639025245441798;0.5855539971949509
PTWE42 Andrézieux;2024-10-17;0.0;1739.6;602.0833333333334;;0.34610446846018245
PTWE42 Andrézieux;2024-10-18;0.0;1267.6;678.0;;0.5348690438624172
PTWE42 Andrézieux;2024-10-19;0.0;0.0;75.08333333333333;;
PTWE42 Andrézieux;2024-10-20;0.0;0.0;76.66666666666667;;
PTWE42 Andrézieux;2024-10-21;3383.0;862.6;1164.3333333333333;3.9218641316948757;1.3497951928278846
PTWE42 Andrézieux;2024-10-22;3261.0;1109.6;1139.1666666666667;2.938896899783706;1.0266462388848836
PTWE42 Andrézieux;2024-10-23;3447.0;668.8;1209.3333333333333;5.154007177033493;1.808213716108453
PTWE42 Andrézieux;2024-10-24;3442.0;1361.0;1243.3333333333333;2.529022777369581;0.9135439627724712
PTWE42 Andrézieux;2024-10-25;2541.0;1221.6;1048.5;2.080058939096267;0.8583005893909628
PTWE42 Andrézieux;2024-10-26;0.0;0.0;75.5;;
PTWE42 Andrézieux;2024-10-27;595.0;0.0;77.58333333333333;;
PTWE42 Andrézieux;2024-10-28;3462.0;912.8;1230.0;3.792725679228747;1.3475021910604734
PTWE42 Andrézieux;2024-10-29;3645.0;1220.8;1234.1666666666667;2.9857470511140236;1.0109491044124073
PTWE42 Andrézieux;2024-10-30;3576.0;1444.4;1235.5;2.4757684851841595;0.8553724729991692
PTWE42 Andrézieux;2024-10-31;2014.0;1119.4;1206.3333333333333;1.7991781311416828;1.077660651539515
PTWE42 Andrézieux;2024-11-01;0.0;0.0;116.41666666666667;;
PTWE42 Andrézieux;2024-11-02;0.0;0.0;91.75;;
PTWE42 Andrézieux;2024-11-03;140.0;0.0;89.08333333333333;;
PTWE42 Andrézieux;2024-11-04;3277.0;1719.4;1126.1666666666667;1.9058974060718854;0.6549765422046451
PTWE42 Andrézieux;2024-11-05;2741.0;1688.8;927.1666666666666;1.623045949786831;0.5490091583767567
PTWE42 Andrézieux;2024-11-06;2683.0;0.0;594.3333333333334;;
PTWE42 Andrézieux;2024-11-07;3495.0;2172.4;0.0;1.6088197385380223;
PTWE42 Andrézieux;2024-11-08;2798.0;1116.2;0.0;2.506719225945171;
PTWE42 Andrézieux;2024-11-09;0.0;0.0;0.0;;
PTWE42 Andrézieux;2024-11-10;0.0;0.0;0.0;;
PTWE42 Andrézieux;2024-11-11;677.0;0.0;0.0;;
PTWE42 Andrézieux;2024-11-12;3505.0;1591.8;0.0;2.2019097876617666;
PTWE42 Andrézieux;2024-11-13;2896.0;1137.4;0.0;2.5461579039915594;
PTWE42 Andrézieux;2024-11-14;3191.0;1030.0;0.0;3.0980582524271845;
PTWE42 Andrézieux;2024-11-15;2136.0;1090.0;0.0;1.9596330275229359;
PTWE42 Andrézieux;2024-11-16;0.0;0.0;0.0;;
PTWE49;2022-01-04;0.0;8515.848;0.0;;
PTWE49;2022-01-05;0.0;7621.416;0.0;;
PTWE49;2022-01-06;0.0;6459.816;0.0;;
PTWE49;2022-01-07;0.0;6965.904;0.0;;
PTWE49;2022-01-10;0.0;6502.496;0.0;;
PTWE49;2022-01-11;0.0;6995.912;0.0;;
PTWE49;2022-01-12;0.0;7459.672;0.0;;
PTWE49;2022-01-13;0.0;7708.7119999999995;0.0;;
PTWE49;2022-01-14;0.0;6864.792;0.0;;
PTWE49;2022-01-17;0.0;6510.152;0.0;;
PTWE49;2022-01-18;0.0;8019.352;0.0;;
PTWE49;2022-01-19;0.0;7503.056;0.0;;
PTWE49;2022-01-20;0.0;8396.96;0.0;;
PTWE49;2022-01-21;0.0;7898.44;0.0;;
PTWE49;2022-01-25;0.0;7845.9039999999995;0.0;;
PTWE49;2022-01-26;0.0;8369.416;0.0;;
PTWE49;2022-01-27;0.0;8079.104;0.0;;
PTWE49;2022-01-28;0.0;5906.384;0.0;;
PTWE49;2022-01-29;0.0;6842.7919999999995;0.0;;
PTWE49;2022-02-01;0.0;6652.976;0.0;;
PTWE49;2022-02-02;0.0;7687.24;0.0;;
PTWE49;2022-02-03;0.0;6442.216;0.0;;
PTWE49;2022-02-04;0.0;7306.023999999999;0.0;;
PTWE49;2022-02-07;0.0;7189.6;0.0;;
PTWE49;2022-02-08;0.0;6952.528;0.0;;
PTWE49;2022-02-09;0.0;6108.608;0.0;;
PTWE49;2022-02-10;0.0;5169.648;0.0;;
PTWE49;2022-02-11;0.0;7740.128;0.0;;
PTWE49;2022-02-14;0.0;7740.128;0.0;;
PTWE49;2022-02-15;0.0;8586.864;0.0;;
PTWE49;2022-02-16;0.0;7983.272;0.0;;
PTWE49;2022-02-17;0.0;7946.488;0.0;;
PTWE49;2022-02-18;0.0;8671.96;0.0;;
PTWE49;2022-02-21;0.0;7555.24;0.0;;
PTWE49;2022-02-22;0.0;8175.639999999999;0.0;;
PTWE49;2022-02-23;0.0;8690.704;0.0;;
PTWE49;2022-02-24;0.0;8656.032;0.0;;
PTWE49;2022-02-25;0.0;9135.896;0.0;;
PTWE49;2022-02-28;0.0;7732.208;0.0;;
PTWE49;2022-03-02;0.0;7729.831999999999;0.0;;
PTWE49;2022-03-03;0.0;7723.672;0.0;;
PTWE49;2022-03-04;0.0;7035.776;0.0;;
PTWE49;2022-03-07;0.0;7321.599999999999;0.0;;
PTWE49;2022-03-08;0.0;7621.68;0.0;;
PTWE49;2022-03-09;0.0;7728.16;0.0;;
PTWE49;2022-03-10;0.0;7736.08;0.0;;
PTWE49;2022-03-11;0.0;6233.92;0.0;;
PTWE49;2022-03-14;0.0;7913.84;0.0;;
PTWE49;2022-03-15;0.0;8537.583999999999;0.0;;
PTWE49;2022-03-16;0.0;9161.416;0.0;;
PTWE49;2022-03-17;0.0;9196.616;0.0;;
PTWE49;2022-03-18;0.0;7841.768;0.0;;
PTWE49;2022-03-21;0.0;7253.84;0.0;;
PTWE49;2022-03-22;0.0;8332.984;0.0;;
PTWE49;2022-03-23;0.0;7934.784;0.0;;
PTWE49;2022-03-24;0.0;8691.672;0.0;;
PTWE49;2022-03-25;0.0;7688.208;0.0;;
PTWE49;2022-03-29;0.0;8171.592;0.0;;
PTWE49;2022-03-30;0.0;8647.936;0.0;;
PTWE49;2022-03-31;0.0;8141.76;0.0;;
PTWE49;2022-04-01;0.0;8606.4;0.0;;
PTWE49;2022-04-02;0.0;7708.360000000001;0.0;;
PTWE49;2022-04-05;0.0;7170.24;0.0;;
PTWE49;2022-04-06;0.0;7979.1359999999995;0.0;;
PTWE49;2022-04-07;0.0;8220.784;0.0;;
PTWE49;2022-04-08;0.0;9150.856;0.0;;
PTWE49;2022-04-11;0.0;6360.639999999999;0.0;;
PTWE49;2022-04-12;0.0;6345.68;0.0;;
PTWE49;2022-04-13;0.0;6092.24;0.0;;
PTWE49;2022-04-14;0.0;5404.96;0.0;;
PTWE49;2022-04-15;0.0;7131.5199999999995;0.0;;
PTWE49;2022-04-19;0.0;8034.400000000001;0.0;;
PTWE49;2022-04-20;0.0;8883.248;0.0;;
PTWE49;2022-04-21;0.0;7396.048;0.0;;
PTWE49;2022-04-22;0.0;7623.968;0.0;;
PTWE49;2022-04-25;0.0;7941.648;0.0;;
PTWE49;2022-04-26;0.0;9439.672;0.0;;
PTWE49;2022-04-27;0.0;8790.056;0.0;;
PTWE49;2022-04-28;0.0;8675.216;0.0;;
PTWE49;2022-04-29;0.0;17966.432;0.0;;
PTWE49;2022-04-30;0.0;9009.0;0.0;;
PTWE49;2022-05-03;0.0;8866.704;0.0;;
PTWE49;2022-05-04;0.0;9589.096;0.0;;
PTWE49;2022-05-05;0.0;9254.168;0.0;;
PTWE49;2022-05-06;0.0;9432.632;0.0;;
PTWE49;2022-05-09;0.0;8632.36;0.0;;
PTWE49;2022-05-10;0.0;7172.4400000000005;0.0;;
PTWE49;2022-05-11;0.0;8196.144;0.0;;
PTWE49;2022-05-12;0.0;8595.752;0.0;;
PTWE49;2022-05-13;0.0;9121.904;0.0;;
PTWE49;2022-05-16;0.0;8546.824;0.0;;
PTWE49;2022-05-17;0.0;9328.0;0.0;;
PTWE49;2022-05-18;0.0;8615.2;0.0;;
PTWE49;2022-05-19;0.0;7578.5599999999995;0.0;;
PTWE49;2022-05-20;0.0;8295.408;0.0;;
PTWE49;2022-05-23;0.0;7766.7919999999995;0.0;;
PTWE49;2022-05-24;0.0;6892.688;0.0;;
PTWE49;2022-05-25;0.0;7033.664;0.0;;
PTWE49;2022-05-30;0.0;6499.68;0.0;;
PTWE49;2022-05-31;0.0;7964.704;0.0;;
PTWE49;2022-06-01;0.0;8827.896;0.0;;
PTWE49;2022-06-02;0.0;7735.816;0.0;;
PTWE49;2022-06-04;0.0;17815.952;0.0;;
PTWE49;2022-06-08;0.0;8270.768;0.0;;
PTWE49;2022-06-09;0.0;8941.504;0.0;;
PTWE49;2022-06-10;0.0;9169.512;0.0;;
PTWE49;2022-06-13;0.0;9439.672;0.0;;
PTWE49;2022-06-14;0.0;5188.48;0.0;;
PTWE49;2022-06-15;0.0;7666.648;0.0;;
PTWE49;2022-06-16;0.0;7323.36;0.0;;
PTWE49;2022-06-17;0.0;7553.92;0.0;;
PTWE49;2022-06-20;0.0;4275.04;0.0;;
PTWE49;2022-06-21;0.0;6878.08;0.0;;
PTWE49;2022-06-22;0.0;7813.08;0.0;;
PTWE49;2022-06-23;0.0;5641.679999999999;0.0;;
PTWE49;2022-06-24;0.0;7368.24;0.0;;
PTWE49;2022-06-28;0.0;6473.368;0.0;;
PTWE49;2022-06-29;0.0;7734.232;0.0;;
PTWE49;2022-06-30;0.0;7931.352;0.0;;
PTWE49;2022-07-01;0.0;7933.112;0.0;;
PTWE49;2022-07-02;0.0;7651.336;0.0;;
PTWE49;2022-07-05;0.0;8732.856;0.0;;
PTWE49;2022-07-06;0.0;8035.896;0.0;;
PTWE49;2022-07-07;0.0;6945.312;0.0;;
PTWE49;2022-07-11;0.0;13287.56;0.0;;
PTWE49;2022-07-12;0.0;6012.248;0.0;;
PTWE49;2022-07-13;0.0;6518.072;0.0;;
PTWE49;2022-07-18;0.0;5437.08;0.0;;
PTWE49;2022-07-19;0.0;6022.456;0.0;;
PTWE49;2022-07-20;0.0;8343.72;0.0;;
PTWE49;2022-07-21;0.0;8437.88;0.0;;
PTWE49;2022-07-22;0.0;7165.048;0.0;;
PTWE49;2022-07-25;0.0;7319.752;0.0;;
PTWE49;2022-07-26;0.0;7444.008;0.0;;
PTWE49;2022-07-27;0.0;8440.96;0.0;;
PTWE49;2022-07-28;0.0;7466.799999999999;0.0;;
PTWE49;2022-07-29;0.0;7447.0;0.0;;
PTWE49;2022-08-01;0.0;6775.912;0.0;;
PTWE49;2022-08-02;0.0;7083.032;0.0;;
PTWE49;2022-08-03;0.0;6155.248;0.0;;
PTWE49;2022-08-04;0.0;6331.336;0.0;;
PTWE49;2022-08-05;0.0;4870.008;0.0;;
PTWE49;2022-08-30;0.0;6231.104;0.0;;
PTWE49;2022-08-31;0.0;4338.488;0.0;;
PTWE49;2022-09-01;0.0;4537.28;0.0;;
PTWE49;2022-09-02;0.0;6486.04;0.0;;
PTWE49;2022-09-03;0.0;6755.848;0.0;;
PTWE49;2022-09-06;0.0;6935.808;0.0;;
PTWE49;2022-09-07;0.0;6958.688;0.0;;
PTWE49;2022-09-08;0.0;7067.192;0.0;;
PTWE49;2022-09-09;0.0;7111.104;0.0;;
PTWE49;2022-09-12;0.0;7093.3279999999995;0.0;;
PTWE49;2022-09-13;0.0;6897.528;0.0;;
PTWE49;2022-09-14;0.0;4432.208;0.0;;
PTWE49;2022-09-15;0.0;4656.608;0.0;;
PTWE49;2022-09-16;0.0;7010.871999999999;0.0;;
PTWE49;2022-09-19;0.0;4656.608;0.0;;
PTWE49;2022-09-20;0.0;5806.768;0.0;;
PTWE49;2022-09-21;0.0;6441.16;0.0;;
PTWE49;2022-09-22;0.0;6405.52;0.0;;
PTWE49;2022-09-23;0.0;6692.928;0.0;;
PTWE49;2022-09-26;0.0;5894.064;0.0;;
PTWE49;2022-09-27;0.0;6132.72;0.0;;
PTWE49;2022-09-28;0.0;6355.183999999999;0.0;;
PTWE49;2022-09-29;0.0;7275.664;0.0;;
PTWE49;2022-09-30;0.0;7396.312;0.0;;
PTWE49;2022-10-04;0.0;6059.592;0.0;;
PTWE49;2022-10-05;0.0;6249.6720000000005;0.0;;
PTWE49;2022-10-06;0.0;6515.432;0.0;;
PTWE49;2022-10-07;0.0;6734.639999999999;0.0;;
PTWE49;2022-10-10;0.0;6910.639999999999;0.0;;
PTWE49;2022-10-17;0.0;31944.879999999997;0.0;;
PTWE49;2022-10-20;0.0;13783.968;0.0;;
PTWE49;2022-10-21;0.0;4947.272;0.0;;
PTWE49;2022-10-25;0.0;6207.344;0.0;;
PTWE49;2022-10-26;0.0;5887.9039999999995;0.0;;
PTWE49;2022-10-27;0.0;6893.392;0.0;;
PTWE49;2022-10-28;0.0;4026.7039999999997;0.0;;
PTWE49;2022-11-02;0.0;3843.6639999999998;0.0;;
PTWE49;2022-11-03;0.0;5865.376;0.0;;
PTWE49;2022-11-04;0.0;6164.048000000001;0.0;;
PTWE49;2022-11-05;0.0;6354.128;0.0;;
PTWE49;2022-11-08;0.0;6002.128;0.0;;
PTWE49;2022-11-09;0.0;5920.288;0.0;;
PTWE49;2022-11-10;0.0;5651.536;0.0;;
PTWE49;2022-11-14;0.0;5490.32;0.0;;
PTWE49;2022-11-15;0.0;6624.64;0.0;;
PTWE49;2022-11-16;0.0;7176.224;0.0;;
PTWE49;2022-11-17;0.0;7281.824;0.0;;
PTWE49;2022-11-18;0.0;7278.568;0.0;;
PTWE49;2022-11-21;0.0;6909.407999999999;0.0;;
PTWE49;2022-11-22;0.0;6393.2;0.0;;
PTWE49;2022-11-23;0.0;7216.88;0.0;;
PTWE49;2022-11-24;0.0;7066.639999999999;0.0;;
PTWE49;2022-11-25;0.0;6860.04;0.0;;
PTWE49;2022-11-28;0.0;5239.96;0.0;;
PTWE49;2022-11-29;0.0;5349.872;0.0;;
PTWE49;2022-11-30;0.0;5247.088;0.0;;
PTWE49;2022-12-01;0.0;5834.312;0.0;;
PTWE49;2022-12-02;0.0;5247.264;0.0;;
PTWE49;2022-12-03;0.0;7216.88;0.0;;
PTWE49;2022-12-06;0.0;6438.96;0.0;;
PTWE49;2022-12-07;0.0;7627.84;0.0;;
PTWE49;2022-12-08;0.0;6774.24;0.0;;
PTWE49;2022-12-09;0.0;6843.76;0.0;;
PTWE49;2022-12-12;0.0;6680.608;0.0;;
PTWE49;2022-12-13;0.0;4471.192;0.0;;
PTWE49;2022-12-14;0.0;4818.792;0.0;;
PTWE49;2022-12-15;0.0;6330.544;0.0;;
PTWE49;2022-12-16;0.0;6553.8;0.0;;
PTWE49;2022-12-19;0.0;4450.952;0.0;;
PTWE49;2022-12-20;0.0;6378.3279999999995;0.0;;
PTWE49;2022-12-21;0.0;3749.0640000000003;0.0;;
PTWE49;2023-01-01;0.0;0.0;40.5;;
PTWE49;2023-01-02;0.0;0.0;43.25;;
PTWE49;2023-01-03;0.0;0.0;575.1666666666666;;
PTWE49;2023-01-04;0.0;3642.7599999999998;546.9166666666666;;0.15013799060785413
PTWE49;2023-01-05;0.0;2170.344;540.6666666666666;;0.24911565478406492
PTWE49;2023-01-06;0.0;2803.944;463.0;;0.1651245531294491
PTWE49;2023-01-07;0.0;0.0;193.0;;
PTWE49;2023-01-08;0.0;0.0;187.33333333333334;;
PTWE49;2023-01-09;0.0;2803.944;913.5;;0.32579109996490657
PTWE49;2023-01-10;0.0;5893.272;1005.75;;0.17066071275854908
PTWE49;2023-01-11;0.0;6059.68;1041.75;;0.17191501861484434
PTWE49;2023-01-12;0.0;6827.92;891.5833333333334;;0.13057905384558305
PTWE49;2023-01-13;0.0;6523.4400000000005;692.1666666666666;;0.10610455015554164
PTWE49;2023-01-14;0.0;0.0;196.83333333333334;;
PTWE49;2023-01-15;0.0;0.0;125.41666666666667;;
PTWE49;2023-01-16;0.0;6900.96;1118.75;;0.16211512601145348
PTWE49;2023-01-17;0.0;6209.808;1394.0833333333333;;0.22449701075030554
PTWE49;2023-01-18;0.0;6385.192;1219.3333333333333;;0.1909626732184926
PTWE49;2023-01-19;0.0;6386.951999999999;1275.8333333333333;;0.19975621130913984
PTWE49;2023-01-20;0.0;6564.8;1172.3333333333333;;0.17857868226500934
PTWE49;2023-01-21;0.0;0.0;261.6666666666667;;
PTWE49;2023-01-22;0.0;0.0;303.5;;
PTWE49;2023-01-23;0.0;6402.88;1291.75;;0.2017451521815183
PTWE49;2023-01-24;0.0;6891.719999999999;1440.5;;0.20901893866843113
PTWE49;2023-01-25;0.0;6473.984;1338.0833333333333;;0.206686228037223
PTWE49;2023-01-26;0.0;7330.224;1270.1666666666667;;0.17327801533304668
PTWE49;2023-01-27;0.0;7034.896000000001;541.3333333333334;;0.07694972794670075
PTWE49;2023-01-28;0.0;0.0;184.0;;
PTWE49;2023-01-29;0.0;0.0;198.41666666666666;;
PTWE49;2023-01-30;0.0;0.0;861.5;;
PTWE49;2023-01-31;0.0;4206.4;857.6666666666666;;0.2038956510713833
PTWE49;2023-02-01;0.0;4542.5599999999995;1073.1666666666667;;0.23624710882556682
PTWE49;2023-02-02;0.0;6027.647999999999;1088.25;;0.18054305759062245
PTWE49;2023-02-03;0.0;5800.96;806.9166666666666;;0.13910053968078845
PTWE49;2023-02-04;0.0;0.0;206.66666666666666;;
PTWE49;2023-02-05;0.0;0.0;132.75;;
PTWE49;2023-02-06;0.0;5682.16;1134.6666666666667;;0.1996893200238407
PTWE49;2023-02-07;0.0;6519.04;1415.0;;0.21705649911643432
PTWE49;2023-02-08;0.0;6348.32;1485.0;;0.23392015525367343
PTWE49;2023-02-09;0.0;7281.12;1431.4166666666667;;0.19659292343302498
PTWE49;2023-02-10;0.0;6680.52;1125.0833333333333;;0.16841253874448894
PTWE49;2023-02-11;0.0;0.0;247.66666666666666;;
PTWE49;2023-02-12;0.0;0.0;164.08333333333334;;
PTWE49;2023-02-13;0.0;6105.968;1010.5833333333334;;0.1655074729073807
PTWE49;2023-02-14;0.0;6236.208;910.0;;0.1459220090157352
PTWE49;2023-02-15;0.0;6451.103999999999;914.5833333333334;;0.14177159961044397
PTWE49;2023-02-16;0.0;7076.696;711.5;;0.10054126954160529
PTWE49;2023-02-17;0.0;6949.448;858.4166666666666;;0.12352300019608271
PTWE49;2023-02-18;0.0;0.0;162.91666666666666;;
PTWE49;2023-02-19;0.0;0.0;104.41666666666667;;
PTWE49;2023-02-20;0.0;7964.527999999999;867.9166666666666;;0.10897276858925811
PTWE49;2023-02-21;0.0;4448.4;1111.8333333333333;;0.24994005335251626
PTWE49;2023-02-22;0.0;5982.24;924.0;;0.15445719329214475
PTWE49;2023-02-23;0.0;6129.728;1193.25;;0.19466606022322686
PTWE49;2023-02-24;0.0;6206.464;287.8333333333333;;0.046376380066545674
PTWE49;2023-02-25;0.0;0.0;79.0;;
PTWE49;2023-02-26;0.0;0.0;132.0;;
PTWE49;2023-02-27;0.0;0.0;957.75;;
PTWE49;2023-02-28;0.0;11263.56;1207.25;;0.10718192116879566
PTWE49;2023-03-01;0.0;0.0;1277.9166666666667;;
PTWE49;2023-03-02;0.0;5835.3679999999995;1130.8333333333333;;0.19378954906242987
PTWE49;2023-03-03;0.0;5783.36;907.25;;0.15687247551596306
PTWE49;2023-03-04;0.0;0.0;202.91666666666666;;
PTWE49;2023-03-05;0.0;0.0;94.0;;
PTWE49;2023-03-06;0.0;5869.6;944.0;;0.1608286765708055
PTWE49;2023-03-07;0.0;6258.12;1212.0;;0.1936683860328661
PTWE49;2023-03-08;0.0;7143.84;952.8333333333334;;0.13337831381068632
PTWE49;2023-03-09;0.0;7010.959999999999;865.0833333333334;;0.12339013962899995
PTWE49;2023-03-10;0.0;7096.32;903.75;;0.1273547416125541
PTWE49;2023-03-11;0.0;0.0;218.16666666666666;;
PTWE49;2023-03-12;0.0;0.0;86.0;;
PTWE49;2023-03-13;0.0;7227.44;708.6666666666666;;0.09805223795239623
PTWE49;2023-03-14;0.0;5917.12;947.0;;0.16004407549618735
PTWE49;2023-03-15;0.0;6821.759999999999;764.9166666666666;;0.11212893251399444
PTWE49;2023-03-16;0.0;6418.719999999999;737.0;;0.11482040032903758
PTWE49;2023-03-17;0.0;7131.5199999999995;714.0;;0.10011890873193934
