Site;Machine;Date;PE (kg)
PTWE35;M8;2023-05-03;3203.2
PTWE35;M8;2023-05-04;440.0
PTWE35;M8;2023-05-05;2362.008
PTWE35;M8;2023-05-09;1750.056
PTWE35;M8;2023-05-10;2250.072
PTWE35;M8;2023-05-11;2250.072
PTWE35;M8;2023-05-12;2323.2
PTWE35;M8;2023-05-15;2108.48
PTWE35;M8;2023-05-16;3150.3120000000004
PTWE35;M8;2023-05-17;1560.2399999999998
PTWE35;M8;2023-05-22;2160.4
PTWE35;M8;2023-05-23;1521.08
PTWE35;M8;2023-05-24;2100.56
PTWE35;M8;2023-05-25;2400.64
PTWE35;M8;2023-05-26;2710.4
PTWE35;M8;2023-05-30;2583.6800000000003
PTWE35;M8;2023-05-31;2174.48
PTWE35;M8;2023-06-01;3098.48
PTWE35;M8;2023-06-02;3487.4399999999996
PTWE35;M8;2023-06-03;2249.2799999999997
PTWE35;M8;2023-06-06;2896.52
PTWE35;M8;2023-06-07;3871.56
PTWE35;M8;2023-06-08;2430.56
PTWE35;M8;2023-06-09;2643.608
PTWE35;M8;2023-06-12;3643.2
PTWE35;M8;2023-06-13;3516.48
PTWE35;M8;2023-06-14;1800.48
PTWE35;M8;2023-06-15;2050.136
PTWE35;M8;2023-06-16;2250.072
PTWE35;M8;2023-06-19;2250.072
PTWE35;M8;2023-06-20;1548.8
PTWE35;M8;2023-06-21;3484.8
PTWE35;M8;2023-06-22;2688.136
PTWE35;M8;2023-06-23;2254.648
PTWE35;M8;2023-06-27;1919.56
PTWE35;M8;2023-06-28;1261.0
PTWE35;M8;2023-06-29;2454.0
PTWE35;M8;2023-06-30;3045.016
PTWE35;M8;2023-07-03;1281.28
PTWE35;M8;2023-07-04;2250.072
PTWE35;M8;2023-07-05;2250.072
PTWE35;M8;2023-07-06;2335.344
PTWE35;M8;2023-07-07;2710.4
PTWE35;M8;2023-07-08;2225.36
PTWE35;M8;2023-07-11;1750.056
PTWE35;M8;2023-07-12;2250.072
PTWE35;M8;2023-07-13;2250.072
PTWE35;M8;2023-07-17;2710.4
PTWE35;M8;2023-07-18;644.776
PTWE35;M8;2023-07-19;2305.688
PTWE35;M8;2023-07-20;1700.6
PTWE35;M8;2023-07-21;2400.64
PTWE35;M8;2023-07-24;2700.72
PTWE35;M8;2023-07-25;1105.368
PTWE35;M8;2023-07-26;1425.6
PTWE35;M8;2023-07-27;1589.28
PTWE35;M8;2023-07-28;1760.176
PTWE35;M8;2023-07-31;2740.3199999999997
PTWE35;M8;2023-08-01;1964.688
PTWE35;M8;2023-08-02;1789.92
PTWE35;M8;2023-08-03;3029.136
PTWE35;M8;2023-08-04;2323.2
PTWE35;M8;2023-08-29;2323.2
PTWE35;M8;2023-08-30;2783.4399999999996
PTWE35;M8;2023-08-31;1886.808
PTWE35;M8;2023-09-01;2250.072
PTWE35;M8;2023-09-02;2250.072
PTWE35;M8;2023-09-05;2250.072
PTWE35;M8;2023-09-06;1960.288
PTWE35;M8;2023-09-07;2759.6800000000003
PTWE35;M8;2023-09-08;2481.6
PTWE35;M8;2023-09-11;3129.28
PTWE35;M8;2023-09-12;2389.2
PTWE35;M8;2023-09-13;2255.528
PTWE35;M8;2023-09-14;2686.2
PTWE35;M8;2023-09-15;2585.88
PTWE35;M8;2023-09-18;1869.912
PTWE35;M8;2023-09-19;1900.272
PTWE35;M8;2023-09-20;2700.72
PTWE35;M8;2023-09-21;2700.72
PTWE35;M8;2023-09-22;1892.88
PTWE35;M8;2023-09-25;2609.64
PTWE35;M8;2023-09-26;2710.4
PTWE35;M8;2023-09-27;3802.48
PTWE35;M8;2023-09-28;1839.2
PTWE35;M8;2023-09-29;1750.056
PTWE35;M8;2023-10-02;2250.072
PTWE35;M8;2023-10-03;2250.072
PTWE35;M8;2023-10-04;2250.072
PTWE35;M8;2023-10-05;1869.384
PTWE35;M8;2023-10-06;3039.344
PTWE35;M8;2023-10-07;3140.016
PTWE35;M8;2023-10-10;2112.0
PTWE35;M8;2023-10-11;3487.4399999999996
PTWE35;M8;2023-10-12;2941.84
PTWE35;M8;2023-10-13;2051.28
PTWE35;M8;2023-10-16;2291.08
PTWE35;M8;2023-10-17;2094.928
PTWE35;M8;2023-10-18;2250.072
PTWE35;M8;2023-10-19;2250.072
PTWE35;M8;2023-10-20;2100.56
PTWE35;M8;2023-10-23;2700.72
PTWE35;M8;2023-10-25;818.4
PTWE35;M8;2023-10-26;3801.6
PTWE35;M8;2023-10-27;2214.1679999999997
PTWE35;M8;2023-10-31;2664.2
PTWE35;M8;2023-11-02;579.92
PTWE35;M8;2023-11-03;1630.9920000000002
PTWE35;M8;2023-11-06;2250.072
PTWE35;M8;2023-11-07;2250.072
PTWE35;M8;2023-11-08;2250.072
PTWE35;M8;2023-11-09;1500.048
PTWE35;M8;2023-11-10;2103.2
PTWE35;M8;2023-11-13;2686.2
PTWE35;M8;2023-11-14;1910.6
PTWE35;M8;2023-11-15;3231.36
PTWE35;M8;2023-11-16;3484.8
PTWE35;M8;2023-11-17;1500.4
PTWE35;M8;2023-11-21;1800.48
PTWE35;M8;2023-11-22;1800.48
PTWE35;M8;2023-11-23;1163.36
PTWE35;M8;2023-11-24;2324.96
PTWE35;M8;2023-11-27;2323.2
PTWE35;M8;2023-11-28;1958.88
PTWE35;M8;2023-11-29;1839.5520000000001
PTWE35;M8;2023-11-30;2250.072
PTWE35;M8;2023-12-01;2250.072
PTWE35;M8;2023-12-02;2250.072
PTWE35;M8;2023-12-05;1958.88
PTWE35;M8;2023-12-06;2254.648
PTWE35;M8;2023-12-07;2609.64
PTWE35;M8;2023-12-08;2534.84
PTWE35;M8;2023-12-11;2583.6800000000003
PTWE35;M8;2023-12-12;1750.056
PTWE35;M8;2023-12-13;2250.072
PTWE35;M8;2023-12-14;2250.072
PTWE35;M8;2023-12-15;2100.56
PTWE35;M8;2023-12-18;2400.64
PTWE35;M8;2023-12-19;1261.92
PTWE35;M8;2023-12-20;2609.64
PTWE35;M8;2023-12-21;1936.0
PTWE35;M8;2024-01-04;2970.88
PTWE35;M8;2024-01-05;1645.6
PTWE35;M8;2024-01-06;1196.8
PTWE35;M8;2024-01-09;2323.2
PTWE35;M8;2024-01-10;3590.4
PTWE35;M8;2024-01-11;2145.44
PTWE35;M8;2024-01-12;2560.48
PTWE35;M8;2024-01-15;2186.888
PTWE35;M8;2024-01-16;3408.944
PTWE35;M8;2024-01-17;4619.384
PTWE35;M8;2024-01-18;4109.424
PTWE35;M8;2024-01-19;3995.904
PTWE35;M8;2024-01-23;900.24
PTWE35;M8;2024-01-24;2400.64
PTWE35;M8;2024-01-25;1850.6399999999999
PTWE35;M8;2024-01-26;3235.408
PTWE35;M8;2024-01-30;3016.2
PTWE35;M8;2024-01-31;2710.4
PTWE35;M8;2024-02-01;2034.9120000000003
PTWE35;M8;2024-02-02;2250.072
PTWE35;M8;2024-02-03;1500.048
PTWE35;M8;2024-02-06;1795.2
PTWE35;M8;2024-02-07;2094.4
PTWE35;M8;2024-02-09;4313.76
PTWE35;M8;2024-02-13;2710.4
PTWE35;M8;2024-02-14;2161.632
PTWE35;M8;2024-02-15;3103.672
PTWE35;M8;2024-02-16;2250.072
PTWE35;M8;2024-02-20;1650.2640000000001
PTWE35;M8;2024-02-21;2700.72
PTWE35;M8;2024-02-22;2496.56
PTWE35;M8;2024-02-23;3484.8
PTWE35;M8;2024-02-27;2321.4399999999996
PTWE35;M8;2024-02-28;2732.3999999999996
PTWE35;M8;2024-02-29;5185.752
PTWE35;M8;2024-03-04;1479.896
PTWE35;M8;2024-03-05;2250.072
PTWE35;M8;2024-03-06;2250.072
PTWE35;M8;2024-03-07;1650.2640000000001
PTWE35;M8;2024-03-08;2700.72
PTWE35;M8;2024-03-11;2700.72
PTWE35;M8;2024-03-12;2323.2
PTWE35;M8;2024-03-13;3203.2
PTWE35;M8;2024-03-14;2337.2799999999997
PTWE35;M8;2024-03-15;1624.7440000000001
PTWE35;M8;2024-03-18;2250.072
PTWE35;M8;2024-03-19;2250.072
PTWE35;M8;2024-03-20;2250.072
PTWE35;M8;2024-03-21;2250.072
PTWE35;M8;2024-03-22;2250.072
PTWE35;M8;2024-03-25;1500.4
PTWE35;M8;2024-03-26;2700.72
PTWE35;M8;2024-03-27;1739.76
PTWE35;M8;2024-03-28;2660.6800000000003
PTWE35;M8;2024-03-29;2003.76
PTWE35;M8;2024-04-02;3484.8
PTWE35;M8;2024-04-03;2869.68
PTWE35;M8;2024-04-04;1840.08
PTWE35;M8;2024-04-05;2758.8
PTWE35;M8;2024-04-06;2362.008
PTWE35;M8;2024-04-09;2144.648
PTWE35;M8;2024-04-10;2313.52
PTWE35;M8;2024-04-11;1908.192
PTWE35;M8;2024-04-12;1420.672
PTWE35;M8;2024-04-15;1421.1999999999998
PTWE35;M8;2024-04-16;2471.04
PTWE35;M8;2024-04-17;2418.68
PTWE35;M8;2024-04-18;3484.8
PTWE35;M8;2024-04-19;3360.7200000000003
PTWE35;M8;2024-04-22;3696.0
PTWE35;M8;2024-04-23;3484.8
PTWE35;M8;2024-04-24;2141.48
PTWE35;M8;2024-04-25;2568.328
PTWE35;M8;2024-04-26;1750.056
PTWE35;M8;2024-04-29;2000.064
PTWE35;M8;2024-04-30;3600.96
PTWE35;M8;2024-05-03;2911.04
PTWE35;M8;2024-05-04;3107.456
PTWE35;M8;2024-05-07;1421.1999999999998
PTWE35;M8;2024-05-13;1572.56
PTWE35;M8;2024-05-14;1840.96
PTWE35;M8;2024-05-15;2608.08
PTWE35;M8;2024-05-16;2505.536
PTWE35;M8;2024-05-17;2089.56
PTWE35;M8;2024-05-20;2250.072
PTWE35;M8;2024-05-22;2250.072
PTWE35;M8;2024-05-23;1950.344
PTWE35;M8;2024-05-24;2700.72
PTWE35;M8;2024-05-27;2400.64
PTWE35;M8;2024-05-28;2211.4399999999996
PTWE35;M8;2024-05-29;3043.04
PTWE35;M8;2024-05-30;2239.9519999999998
PTWE35;M8;2024-05-31;3479.608
PTWE35;M8;2024-06-01;3315.84
PTWE35;M8;2024-06-04;3361.6
PTWE35;M8;2024-06-05;3643.2
PTWE35;M8;2024-06-06;2082.08
PTWE35;M8;2024-06-07;2200.7200000000003
PTWE35;M8;2024-06-10;1750.056
PTWE35;M8;2024-06-11;2250.072
PTWE35;M8;2024-06-12;2250.072
PTWE35;M8;2024-06-13;1350.184
PTWE35;M8;2024-06-14;2700.72
PTWE35;M8;2024-06-17;2700.72
PTWE35;M8;2024-06-18;1980.44
PTWE35;M8;2024-06-19;2609.64
PTWE35;M8;2024-06-20;2716.0
PTWE35;M8;2024-06-21;1750.056
PTWE35;M8;2024-06-24;2250.072
PTWE35;M8;2024-06-25;1500.048
PTWE35;M8;2024-06-26;1137.224
PTWE35;M8;2024-06-27;3484.8
PTWE35;M8;2024-06-28;2112.0
PTWE35;M8;2024-07-02;2216.016
PTWE35;M8;2024-07-03;3179.0879999999997
PTWE35;M8;2024-07-04;2590.224
PTWE35;M8;2024-07-05;1257.44
PTWE35;M8;2024-07-06;1936.8799999999999
PTWE35;M8;2024-07-08;880.0
PTWE35;M8;2024-07-09;3401.288
PTWE35;M8;2024-07-10;2250.072
PTWE35;M8;2024-07-11;1960.376
PTWE35;M8;2024-07-12;3329.92
PTWE35;M8;2024-07-13;1413.28
PTWE35;M8;2024-07-15;1757.36
PTWE35;M8;2024-07-16;3333.7039999999997
PTWE35;M8;2024-07-17;3937.9120000000003
PTWE35;M8;2024-07-18;2343.968
PTWE35;M8;2024-07-19;3544.64
PTWE35;M8;2024-07-20;1562.0
PTWE35;M8;2024-07-22;1500.3999999999999
PTWE35;M8;2024-07-23;2050.488
PTWE35;M8;2024-07-24;2000.064
PTWE35;M8;2024-07-25;1750.056
PTWE35;M8;2024-07-26;3112.912
PTWE35;M8;2024-07-27;1094.808
PTWE35;M8;2024-07-29;1459.744
PTWE35;M8;2024-07-30;3484.7999999999997
PTWE35;M8;2024-07-31;3644.96
PTWE35;M8;2024-08-01;3266.56
PTWE35;M8;2024-08-02;440.0
PTWE35;M8;2024-08-26;750.024
PTWE35;M8;2024-08-27;2000.064
PTWE35;M8;2024-08-28;1250.04
PTWE35;M8;2024-08-29;3500.112
PTWE35;M8;2024-08-30;1750.056
PTWE35;M8;2024-08-31;3250.1040000000003
PTWE35;M8;2024-09-03;2400.64
PTWE35;M8;2024-09-04;2400.64
PTWE35;M8;2024-09-05;2700.72
PTWE35;M8;2024-09-06;1950.344
PTWE35;M8;2024-09-07;869.8799999999999
PTWE35;M8;2024-09-10;3740.8799999999997
PTWE35;M8;2024-09-11;1534.28
PTWE35;M8;2024-09-12;3234.0
PTWE35;M8;2024-09-13;2469.4559999999997
PTWE35;M8;2024-09-14;1548.8
PTWE35;M8;2024-09-16;1161.6
PTWE35;M8;2024-09-17;2323.2
PTWE35;M8;2024-09-18;827.2
PTWE35;M8;2024-09-19;1790.72
PTWE35;M8;2024-09-20;2659.2
PTWE35;M8;2024-09-21;1380.72
PTWE35;M8;2024-09-23;1129.04
PTWE35;M8;2024-09-24;2091.32
PTWE35;M8;2024-09-25;1250.04
PTWE35;M8;2024-09-26;2700.72
PTWE35;M8;2024-09-27;2100.4719999999998
PTWE35;M8;2024-09-28;899.9760000000001
PTWE35;M8;2024-09-30;1261.92
PTWE35;M8;2024-10-01;1857.6799999999998
PTWE35;M8;2024-10-02;2773.848
PTWE35;M8;2024-10-03;1960.112
PTWE35;M8;2024-10-04;2793.736
PTWE35;M8;2024-10-05;2481.6
PTWE35;M8;2024-10-07;1161.6
PTWE35;M8;2024-10-08;1630.0240000000001
PTWE35;M8;2024-10-09;1403.6
PTWE35;M8;2024-10-10;750.024
PTWE35;M8;2024-10-11;1341.296
PTWE35;M8;2024-10-12;1421.1999999999998
PTWE35;M8;2024-10-14;1311.1999999999998
PTWE35;M8;2024-10-15;2088.68
PTWE35;M8;2024-10-16;4683.7119999999995
PTWE35;M8;2024-10-17;2793.736
PTWE35;M8;2024-10-18;1914.8799999999999
PTWE35;M8;2024-10-19;1000.032
PTWE35;M8;2024-10-21;1250.04
PTWE35;M8;2024-10-22;1829.96
PTWE35;M8;2024-10-23;800.096
PTWE35;M8;2024-10-24;250.008
PTWE35;M8;2024-10-28;1453.76
PTWE35;M8;2024-10-29;1140.48
PTWE35;RM2400;2023-01-04;233.6
PTWE35;RM2400;2023-01-05;296.0
PTWE35;RM2400;2023-01-06;955.6
PTWE35;RM2400;2023-01-09;1068.0
PTWE35;RM2400;2023-01-10;1008.0
PTWE35;RM2400;2023-01-11;895.6
PTWE35;RM2400;2023-01-12;1090.4
PTWE35;RM2400;2023-01-13;825.0
PTWE35;RM2400;2023-01-16;982.5
PTWE35;RM2400;2023-01-17;607.5
PTWE35;RM2400;2023-01-18;615.0
PTWE35;RM2400;2023-01-19;915.0
PTWE35;RM2400;2023-01-20;1020.0
PTWE35;RM2400;2023-01-23;892.5
PTWE35;RM2400;2023-01-24;622.5
PTWE35;RM2400;2023-01-25;982.5
PTWE35;RM2400;2023-01-26;1027.5
PTWE35;RM2400;2023-01-27;727.5
PTWE35;RM2400;2023-01-31;682.5
PTWE35;RM2400;2023-02-01;720.0
PTWE35;RM2400;2023-02-02;675.0
PTWE35;RM2400;2023-02-03;682.5
PTWE35;RM2400;2023-02-06;555.0
PTWE35;RM2400;2023-02-07;982.5
PTWE35;RM2400;2023-02-08;1020.0
PTWE35;RM2400;2023-02-09;1027.5
PTWE35;RM2400;2023-02-10;1027.5
PTWE35;RM2400;2023-02-13;1027.5
PTWE35;RM2400;2023-02-14;952.5
PTWE35;RM2400;2023-02-15;1020.0
PTWE35;RM2400;2023-02-16;975.0
PTWE35;RM2400;2023-02-17;817.5
PTWE35;RM2400;2023-02-20;1144.5
PTWE35;RM2400;2023-02-21;1062.5
PTWE35;RM2400;2023-02-22;1027.5
PTWE35;RM2400;2023-02-23;1020.0
PTWE35;RM2400;2023-02-24;1073.0
PTWE35;RM2400;2023-02-28;1965.0
PTWE35;RM2400;2023-03-02;1012.5
PTWE35;RM2400;2023-03-03;1020.0
PTWE35;RM2400;2023-03-06;690.0
PTWE35;RM2400;2023-03-07;2857.5
PTWE35;RM2400;2023-03-08;1027.5
PTWE35;RM2400;2023-03-09;960.0
PTWE35;RM2400;2023-03-10;900.0
PTWE35;RM2400;2023-03-13;592.5
PTWE35;RM2400;2023-03-14;615.0
PTWE35;RM2400;2023-03-15;615.0
PTWE35;RM2400;2023-03-16;952.5
PTWE35;RM2400;2023-03-17;1012.5
PTWE35;RM2400;2023-03-20;1012.5
PTWE35;RM2400;2023-03-21;877.5
PTWE35;RM2400;2023-03-22;990.0
PTWE35;RM2400;2023-03-23;1020.0
PTWE35;RM2400;2023-03-24;607.5
PTWE35;RM2400;2023-03-28;615.0
PTWE35;RM2400;2023-03-29;885.0
PTWE35;RM2400;2023-03-30;1012.5
PTWE35;RM2400;2023-03-31;1012.5
PTWE35;RM2400;2023-04-01;1133.5
PTWE35;RM2400;2023-04-04;952.5
PTWE35;RM2400;2023-04-05;637.5
PTWE35;RM2400;2023-04-06;1182.0
PTWE35;RM2400;2023-04-07;352.5
PTWE35;RM2400;2023-04-11;732.0
PTWE35;RM2400;2023-04-12;600.0
PTWE35;RM2400;2023-04-13;705.0
PTWE35;RM2400;2023-04-14;792.0
PTWE35;RM2400;2023-04-17;965.0
PTWE35;RM2400;2023-04-18;540.0
PTWE35;RM2400;2023-04-19;532.5
PTWE35;RM2400;2023-04-20;554.8
PTWE35;RM2400;2023-04-21;584.6
PTWE35;RM2400;2023-04-24;660.0
PTWE35;RM2400;2023-04-25;672.0
PTWE35;RM2400;2023-04-26;582.0
PTWE35;RM2400;2023-04-27;642.0
PTWE35;RM2400;2023-04-28;540.0
PTWE35;RM2400;2023-05-03;640.8
PTWE35;RM2400;2023-05-04;494.8
PTWE35;RM2400;2023-05-05;667.0
PTWE35;RM2400;2023-05-09;416.8
PTWE35;RM2400;2023-05-10;1050.0
PTWE35;RM2400;2023-05-11;1125.0
PTWE35;RM2400;2023-05-12;990.0
PTWE35;RM2400;2023-05-15;765.0
PTWE35;RM2400;2023-05-16;750.0
PTWE35;RM2400;2023-05-17;1095.0
PTWE35;RM2400;2023-05-22;1035.0
PTWE35;RM2400;2023-05-23;1020.0
PTWE35;RM2400;2023-05-24;1020.0
PTWE35;RM2400;2023-05-25;1065.0
PTWE35;RM2400;2023-05-26;1065.0
PTWE35;RM2400;2023-05-30;1125.0
PTWE35;RM2400;2023-05-31;930.0
PTWE35;RM2400;2023-06-01;1125.0
PTWE35;RM2400;2023-06-02;1125.0
PTWE35;RM2400;2023-06-03;885.0
PTWE35;RM2400;2023-06-06;930.0
PTWE35;RM2400;2023-06-07;990.0
PTWE35;RM2400;2023-06-08;960.0
PTWE35;RM2400;2023-06-09;750.0
PTWE35;RM2400;2023-06-12;570.0
PTWE35;RM2400;2023-06-13;960.0
PTWE35;RM2400;2023-06-14;300.0
PTWE35;RM2400;2023-06-15;1290.0
PTWE35;RM2400;2023-06-16;1012.5
PTWE35;RM2400;2023-06-19;1020.0
PTWE35;RM2400;2023-06-20;892.5
PTWE35;RM2400;2023-06-21;714.0
PTWE35;RM2400;2023-06-22;1012.5
PTWE35;RM2400;2023-06-23;1020.0
PTWE35;RM2400;2023-06-27;940.8
PTWE35;RM2400;2023-06-28;1401.6
PTWE35;RM2400;2023-06-29;839.2
PTWE35;RM2400;2023-06-30;1079.2
PTWE35;RM2400;2023-07-03;978.0
PTWE35;RM2400;2023-07-04;1073.5
PTWE35;RM2400;2023-07-05;1166.5
PTWE35;RM2400;2023-07-06;862.5
PTWE35;RM2400;2023-07-07;540.0
PTWE35;RM2400;2023-07-08;907.5
PTWE35;RM2400;2023-07-11;622.5
PTWE35;RM2400;2023-07-12;952.5
PTWE35;RM2400;2023-07-13;930.0
PTWE35;RM2400;2023-07-17;1020.0
PTWE35;RM2400;2023-07-18;945.0
PTWE35;RM2400;2023-07-19;1020.0
PTWE35;RM2400;2023-07-20;1020.0
PTWE35;RM2400;2023-07-21;1080.0
PTWE35;RM2400;2023-07-24;952.5
PTWE35;RM2400;2023-07-25;606.0
PTWE35;RM2400;2023-07-26;857.0
PTWE35;RM2400;2023-07-27;1654.0
PTWE35;RM2400;2023-07-28;860.0
PTWE35;RM2400;2023-07-31;1020.0
PTWE35;RM2400;2023-08-01;952.5
PTWE35;RM2400;2023-08-02;1012.5
PTWE35;RM2400;2023-08-03;952.5
PTWE35;RM2400;2023-08-04;1149.9
PTWE35;RM2400;2023-08-29;764.4
PTWE35;RM2400;2023-08-30;1038.0
PTWE35;RM2400;2023-08-31;1068.0
PTWE35;RM2400;2023-09-01;1008.0
PTWE35;RM2400;2023-09-02;945.0
PTWE35;RM2400;2023-09-05;750.0
PTWE35;RM2400;2023-09-06;935.5
PTWE35;RM2400;2023-09-07;979.5
PTWE35;RM2400;2023-09-08;949.5
PTWE35;RM2400;2023-09-11;817.5
PTWE35;RM2400;2023-09-12;634.0
PTWE35;RM2400;2023-09-13;607.5
PTWE35;RM2400;2023-09-14;398.5
PTWE35;RM2400;2023-09-15;240.0
PTWE35;RM2400;2023-09-18;540.0
PTWE35;RM2400;2023-09-19;615.0
PTWE35;RM2400;2023-09-20;675.0
PTWE35;RM2400;2023-09-21;480.0
PTWE35;RM2400;2023-09-22;787.5
PTWE35;RM2400;2023-09-25;990.0
PTWE35;RM2400;2023-09-26;345.0
PTWE35;RM2400;2023-09-27;607.5
PTWE35;RM2400;2023-09-28;67.5
PTWE35;RM2400;2023-09-29;480.0
PTWE35;RM2400;2023-10-02;615.0
PTWE35;RM2400;2023-10-03;652.0
PTWE35;RM2400;2023-10-04;663.2
PTWE35;RM2400;2023-10-05;712.0
PTWE35;RM2400;2023-10-06;712.0
PTWE35;RM2400;2023-10-07;652.0
PTWE35;RM2400;2023-10-10;491.2
PTWE35;RM2400;2023-10-11;510.0
PTWE35;RM2400;2023-10-12;645.0
PTWE35;RM2400;2023-10-13;690.0
PTWE35;RM2400;2023-10-16;682.5
PTWE35;RM2400;2023-10-17;615.0
PTWE35;RM2400;2023-10-18;682.5
PTWE35;RM2400;2023-10-19;555.0
PTWE35;RM2400;2023-10-20;690.0
PTWE35;RM2400;2023-10-23;345.0
PTWE35;RM2400;2023-10-24;277.5
PTWE35;RM2400;2023-10-25;607.5
PTWE35;RM2400;2023-10-26;742.5
PTWE35;RM2400;2023-10-27;682.5
PTWE35;RM2400;2023-10-31;615.0
PTWE35;RM2400;2023-11-02;270.0
PTWE35;RM2400;2023-11-03;952.5
PTWE35;RM2400;2023-11-06;1012.5
PTWE35;RM2400;2023-11-07;952.5
PTWE35;RM2400;2023-11-08;1012.5
PTWE35;RM2400;2023-11-09;615.0
PTWE35;RM2400;2023-11-10;577.5
PTWE35;RM2400;2023-11-13;922.5
PTWE35;RM2400;2023-11-14;555.0
PTWE35;RM2400;2023-11-15;682.5
PTWE35;RM2400;2023-11-16;910.0
PTWE35;RM2400;2023-11-17;687.5
PTWE35;RM2400;2023-11-21;650.0
PTWE35;RM2400;2023-11-22;669.0
PTWE35;RM2400;2023-11-23;710.0
PTWE35;RM2400;2023-11-24;710.0
PTWE35;RM2400;2023-11-27;710.0
PTWE35;RM2400;2023-11-28;608.0
PTWE35;RM2400;2023-11-29;604.5
PTWE35;RM2400;2023-11-30;427.5
PTWE35;RM2400;2023-12-01;555.0
PTWE35;RM2400;2023-12-02;675.0
PTWE35;RM2400;2023-12-05;555.0
PTWE35;RM2400;2023-12-06;622.5
PTWE35;RM2400;2023-12-07;885.0
PTWE35;RM2400;2023-12-08;1005.0
PTWE35;RM2400;2023-12-11;37.5
PTWE35;RM2400;2023-12-12;895.6
PTWE35;RM2400;2023-12-13;1068.0
PTWE35;RM2400;2023-12-14;1068.0
PTWE35;RM2400;2023-12-15;1068.0
PTWE35;RM2400;2023-12-18;1068.0
PTWE35;RM2400;2024-01-04;397.5
PTWE35;RM2400;2024-01-05;307.5
PTWE35;RM2400;2024-01-06;337.5
PTWE35;RM2400;2024-01-09;615.0
PTWE35;RM2400;2024-01-10;570.0
PTWE35;RM2400;2024-01-11;355.0
PTWE35;RM2400;2024-01-12;355.0
PTWE35;RM2400;2024-01-15;284.0
PTWE35;RM2400;2024-01-16;975.0
PTWE35;RM2400;2024-01-17;994.0
PTWE35;RM2400;2024-01-18;1005.0
PTWE35;RM2400;2024-01-19;1020.0
PTWE35;RM2400;2024-01-23;637.5
PTWE35;RM2400;2024-01-24;975.0
PTWE35;RM2400;2024-01-25;645.0
PTWE35;RM2400;2024-01-26;1020.0
PTWE35;RM2400;2024-01-30;639.0
PTWE35;RM2400;2024-01-31;1065.0
PTWE35;RM2400;2024-02-01;1027.0
PTWE35;RM2400;2024-02-02;535.0
PTWE35;RM2400;2024-02-03;415.0
PTWE35;RM2400;2024-02-06;497.0
PTWE35;RM2400;2024-02-07;678.0
PTWE35;RM2400;2024-02-09;1854.8
PTWE35;RM2400;2024-02-13;281.0
PTWE35;RM2400;2024-02-14;262.3
PTWE35;RM2400;2024-02-15;262.3
PTWE35;RM2400;2024-02-16;303.5
PTWE35;RM2400;2024-02-20;615.0
PTWE35;RM2400;2024-02-21;855.0
PTWE35;RM2400;2024-02-22;652.5
PTWE35;RM2400;2024-02-23;330.0
PTWE35;RM2400;2024-02-27;420.0
PTWE35;RM2400;2024-02-28;660.0
PTWE35;RM2400;2024-02-29;1290.0
PTWE35;RM2400;2024-03-04;307.5
PTWE35;RM2400;2024-03-05;680.0
PTWE35;RM2400;2024-03-06;699.0
PTWE35;RM2400;2024-03-07;711.0
PTWE35;RM2400;2024-03-08;599.0
PTWE35;RM2400;2024-03-11;650.0
PTWE35;RM2400;2024-03-12;636.0
PTWE35;RM2400;2024-03-13;607.5
PTWE35;RM2400;2024-03-14;645.0
PTWE35;RM2400;2024-03-15;682.5
PTWE35;RM2400;2024-03-18;637.5
PTWE35;RM2400;2024-03-19;555.0
PTWE35;RM2400;2024-03-20;652.5
PTWE35;RM2400;2024-03-21;945.0
PTWE35;RM2400;2024-03-22;645.0
PTWE35;RM2400;2024-03-25;352.5
PTWE35;RM2400;2024-03-26;255.0
PTWE35;RM2400;2024-03-27;798.0
PTWE35;RM2400;2024-03-28;636.0
PTWE35;RM2400;2024-03-29;412.5
PTWE35;RM2400;2024-04-02;337.5
PTWE35;RM2400;2024-04-03;585.0
PTWE35;RM2400;2024-04-04;990.0
PTWE35;RM2400;2024-04-05;1012.5
PTWE35;RM2400;2024-04-06;975.0
PTWE35;RM2400;2024-04-09;906.8
PTWE35;RM2400;2024-04-10;1016.2
PTWE35;RM2400;2024-04-11;682.5
PTWE35;RM2400;2024-04-12;877.5
PTWE35;RM2400;2024-04-15;712.5
PTWE35;RM2400;2024-04-16;1072.5
PTWE35;RM2400;2024-04-17;1020.0
PTWE35;RM2400;2024-04-18;1012.5
PTWE35;RM2400;2024-04-19;1012.5
PTWE35;RM2400;2024-04-22;982.5
PTWE35;RM2400;2024-04-23;948.0
PTWE35;RM2400;2024-04-24;1068.0
PTWE35;RM2400;2024-04-25;1128.0
PTWE35;RM2400;2024-04-26;682.0
PTWE35;RM2400;2024-04-29;719.2
PTWE35;RM2400;2024-04-30;994.0
PTWE35;RM2400;2024-05-03;579.0
PTWE35;RM2400;2024-05-04;819.0
PTWE35;RM2400;2024-05-07;615.0
PTWE35;RM2400;2024-05-13;615.0
PTWE35;RM2400;2024-05-14;615.0
PTWE35;RM2400;2024-05-15;1012.5
PTWE35;RM2400;2024-05-16;1012.5
PTWE35;RM2400;2024-05-17;1012.5
PTWE35;RM2400;2024-05-20;960.0
PTWE35;RM2400;2024-05-22;478.5
PTWE35;RM2400;2024-05-23;937.5
PTWE35;RM2400;2024-05-24;622.5
